kf_Place ID,kf_URL ID,,,
38074,63030,,,
38075,63031,,,
38076,63032,,,
38077,63033,,,
38078,63034,,,
38079,63035,,,
38080,63036,,,
38081,63037,,,
38082,63038,,,
38083,63039,,,
38084,63040,,,
38085,63041,,,
38086,63042,,,
38087,63043,,,
38088,63044,,,
38089,63045,,,
38090,63046,,,
38091,63047,,,
38092,63048,,,
38093,63049,,,
38094,63050,,,
38095,63051,,,
38096,63052,,,
38097,63053,,,
38098,63054,,,
38099,63055,,,
38100,63056,,,
38101,63057,,,
38102,63058,,,
38103,63059,,,
38104,63060,,,
38105,63061,,,
38106,63062,,,
38107,63063,,,
38108,63064,,,
38109,63065,,,
38110,63066,,,
38111,63067,,,
38112,63068,,,
38113,63069,,,
38114,63070,,,
38115,63071,,,
38116,63072,,,
38117,63073,,,
38118,63074,,,
38119,63075,,,
38120,63076,,,
38121,63077,,,
38122,63078,,,
38123,63079,,,
38124,63080,,,
38125,63081,,,
38126,63082,,,
38127,63083,,,
38128,63084,,,
38129,63085,,,
38130,63086,,,
38131,63087,,,
38132,63088,,,
38133,63089,,,
38134,63090,,,
38135,63091,,,
38136,63092,,,
38137,63093,,,
38138,63094,,,
38139,63095,,,
38140,63096,,,
38141,63097,,,
38142,63098,,,
38143,63099,,,
38144,63100,,,
38145,63101,,,
38146,63102,,,
38147,63103,,,
38148,63104,,,
38149,63105,,,
38150,63106,,,
38151,63107,,,
38152,63108,,,
38153,63109,,,
38154,63110,,,
38155,63111,,,
38156,63112,,,
38157,63113,,,
38158,63114,,,
38159,63115,,,
38160,63116,,,
38161,63117,,,
38162,63118,,,
38163,63119,,,
38164,63120,,,
38165,63121,,,
38166,63122,,,
38167,63123,,,
38168,63124,,,
38169,63125,,,
38170,63126,,,
38171,63127,,,
38172,63128,,,
38173,63129,,,
38174,63130,,,
38175,63131,,,
38176,63132,,,
38177,63133,,,
38178,63134,,,
38179,63135,,,
38180,63136,,,
38181,63137,,,
38182,63138,,,
38183,63139,,,
38184,63140,,,
38185,63141,,,
38186,63142,,,
38187,63143,,,
38188,63144,,,
38189,63145,,,
38190,63146,,,
38191,63147,,,
38192,63148,,,
38193,63149,,,
38194,63150,,,
38195,63151,,,
38196,63152,,,
38197,63153,,,
38198,63154,,,
38199,63155,,,
38200,63156,,,
38201,63157,,,
38202,63158,,,
38203,63159,,,
38204,63160,,,
38205,63161,,,
38206,63162,,,
38207,63163,,,
38208,63164,,,
38209,63165,,,
38210,63166,,,
38211,63167,,,
38212,63168,,,
38213,63169,,,
38214,63170,,,
38215,63171,,,
38216,63172,,,
38217,63173,,,
38218,63174,,,
38219,63175,,,
38220,63176,,,
38221,63177,,,
38222,63178,,,
38223,63179,,,
38224,63180,,,
38225,63181,,,
38226,63182,,,
38227,63183,,,
38228,63184,,,
38229,63185,,,
38230,63186,,,
38231,63187,,,
38232,63188,,,
38233,63189,,,
38234,63190,,,
38235,63191,,,
38236,63192,,,
38237,63193,,,
38238,63194,,,
38239,63195,,,
38240,63196,,,
38241,63197,,,
38242,63198,,,
38243,63199,,,
38244,63200,,,
38245,63201,,,
38246,63202,,,
38247,63203,,,
38248,63204,,,
38249,63205,,,
38250,63206,,,
38251,63207,,,
38252,63208,,,
38253,63209,,,
38254,63210,,,
38255,63211,,,
38256,63212,,,
38257,63213,,,
38258,63214,,,
38259,63215,,,
38260,63216,,,
38261,63217,,,
38262,63218,,,
38263,63219,,,
38264,63220,,,
38265,63221,,,
38266,63222,,,
38267,63223,,,
38268,63224,,,
38269,63225,,,
38270,63226,,,
38271,63227,,,
38272,63228,,,
38273,63229,,,
38274,63230,,,
38275,63231,,,
38276,63232,,,
38277,63233,,,
38278,63234,,,
38279,63235,,,
38280,63236,,,
38281,63237,,,
38282,63238,,,
38283,63239,,,
38284,63240,,,
38285,63241,,,
38286,63242,,,
38287,63243,,,
38288,63244,,,
38289,63245,,,
38290,63246,,,
38291,63247,,,
38292,63248,,,
38293,63249,,,
38294,63250,,,
38295,63251,,,
38296,63252,,,
38297,63253,,,
38298,63254,,,
38299,63255,,,
38300,63256,,,
38301,63257,,,
38302,63258,,,
38303,63259,,,
38304,63260,,,
38305,63261,,,
38306,63262,,,
38307,63263,,,
38308,63264,,,
38309,63265,,,
38310,63266,,,
38311,63267,,,
38312,63268,,,
38313,63269,,,
38314,63270,,,
38315,63271,,,
38316,63272,,,
38317,63273,,,
38318,63274,,,
38319,63275,,,
38320,63276,,,
38321,63277,,,
38322,63278,,,
38323,63279,,,
38324,63280,,,
38325,63281,,,
38326,63282,,,
38327,63283,,,
38328,63284,,,
38329,63285,,,
38330,63286,,,
38331,63287,,,
38332,63288,,,
38333,63289,,,
38334,63290,,,
38335,63291,,,
38336,63292,,,
38337,63293,,,
38338,63294,,,
38339,63295,,,
38340,63296,,,
38341,63297,,,
38342,63298,,,
38343,63299,,,
38344,63300,,,
38345,63301,,,
38346,63302,,,
38347,63303,,,
38348,63304,,,
38349,63305,,,
38350,63306,,,
38351,63307,,,
38352,63308,,,
38353,63309,,,
38354,63310,,,
38355,63311,,,
38356,63312,,,
38357,63313,,,
38358,63314,,,
38359,63315,,,
38360,63316,,,
38361,63317,,,
38362,63318,,,
38363,63319,,,
38364,63320,,,
38365,63321,,,
38366,63322,,,
38367,63323,,,
38368,63324,,,
38369,63325,,,
38370,63326,,,
38371,63327,,,
38372,63328,,,
38373,63329,,,
38374,63330,,,
38375,63331,,,
38376,63332,,,
38377,63333,,,
38378,63334,,,
38379,63335,,,
38380,63336,,,
38381,63337,,,
38382,63338,,,
38383,63339,,,
38384,63340,,,
38385,63341,,,
38386,63342,,,
38387,63343,,,
38388,63344,,,
38389,63345,,,
38390,63346,,,
38391,63347,,,
38392,63348,,,
38393,63349,,,
38394,63350,,,
38395,63351,,,
38396,63352,,,
38397,63353,,,
38398,63354,,,
38399,63355,,,
38400,63356,,,
38401,63357,,,
38402,63358,,,
38403,63359,,,
38404,63360,,,
38405,63361,,,
38406,63362,,,
38407,63363,,,
38408,63364,,,
38409,63365,,,
38410,63366,,,
38411,63367,,,
38412,63368,,,
38413,63369,,,
38414,63370,,,
38415,63371,,,
38416,63372,,,
38417,63373,,,
38418,63374,,,
38419,63375,,,
38420,63376,,,
38421,63377,,,
38422,63378,,,
38423,63379,,,
38424,63380,,,
38425,63381,,,
38426,63382,,,
38427,63383,,,
38428,63384,,,
38429,63385,,,
38430,63386,,,
38431,63387,,,
38432,63388,,,
38433,63389,,,
38434,63390,,,
38435,63391,,,
38436,63392,,,
38437,63393,,,
38438,63394,,,
38439,63395,,,
38440,63396,,,
38441,63397,,,
38442,63398,,,
38443,63399,,,
38444,63400,,,
38445,63401,,,
38446,63402,,,
38447,63403,,,
38448,63404,,,
38449,63405,,,
38450,63406,,,
38451,63407,,,
38452,63408,,,
38453,63409,,,
38454,63410,,,
38455,63411,,,
38456,63412,,,
38457,63413,,,
38458,63414,,,
38459,63415,,,
38460,63416,,,
38461,63417,,,
38462,63418,,,
38463,63419,,,
38464,63420,,,
38465,63421,,,
38466,63422,,,
38467,63423,,,
38468,63424,,,
38469,63425,,,
38470,63426,,,
38471,63427,,,
38472,63428,,,
38473,63429,,,
38474,63430,,,
38475,63431,,,
38476,63432,,,
38477,63433,,,
38478,63434,,,
38479,63435,,,
38480,63436,,,
38481,63437,,,
38482,63438,,,
38483,63439,,,
38484,63440,,,
38485,63441,,,
38486,63442,,,
38487,63443,,,
38488,63444,,,
38489,63445,,,
38490,63446,,,
38491,63447,,,
38492,63448,,,
38493,63449,,,
38494,63450,,,
38495,63451,,,
38496,63452,,,
38497,63453,,,
38498,63454,,,
38499,63455,,,
38500,63456,,,
38501,63457,,,
38502,63458,,,
38503,63459,,,
38504,63460,,,
38505,63461,,,
38506,63462,,,
38507,63463,,,
38508,63464,,,
38509,63465,,,
38510,63466,,,
38511,63467,,,
38512,63468,,,
38513,63469,,,
38514,63470,,,
38515,63471,,,
38516,63472,,,
38517,63473,,,
38518,63474,,,
38519,63475,,,
38520,63476,,,
38521,63477,,,
38522,63478,,,
38523,63479,,,
38524,63480,,,
38525,63481,,,
38526,63482,,,
38527,63483,,,
38528,63484,,,
38529,63485,,,
38530,63486,,,
38531,63487,,,
38532,63488,,,
38533,63489,,,
38534,63490,,,
38535,63491,,,
38536,63492,,,
38537,63493,,,
38538,63494,,,
38539,63495,,,
38540,63496,,,
38541,63497,,,
38542,63498,,,
38543,63499,,,
38544,63500,,,
38545,63501,,,
38546,63502,,,
38547,63503,,,
38548,63504,,,
38549,63505,,,
38550,63506,,,
38551,63507,,,
38552,63508,,,
38553,63509,,,
38554,63510,,,
38555,63511,,,
38556,63512,,,
38557,63513,,,
38558,63514,,,
38559,63515,,,
38560,63516,,,
38561,63517,,,
38562,63518,,,
38563,63519,,,
38564,63520,,,
38565,63521,,,
38566,63522,,,
38567,63523,,,
38568,63524,,,
38569,63525,,,
38570,63526,,,
38571,63527,,,
38572,63528,,,
38573,63529,,,
38574,63530,,,
38575,63531,,,
38576,63532,,,
38577,63533,,,
38578,63534,,,
38579,63535,,,
38580,63536,,,
38581,63537,,,
38582,63538,,,
38583,63539,,,
38584,63540,,,
38585,63541,,,
38586,63542,,,
38587,63543,,,
38588,63544,,,
38589,63545,,,
38590,63546,,,
38591,63547,,,
38592,63548,,,
38593,63549,,,
38594,63550,,,
38595,63551,,,
38596,63552,,,
38597,63553,,,
38598,63554,,,
38599,63555,,,
38600,63556,,,
38601,63557,,,
38602,63558,,,
38603,63559,,,
38604,63560,,,
38605,63561,,,
38606,63562,,,
38607,63563,,,
38608,63564,,,
38609,63565,,,
38610,63566,,,
38611,63567,,,
38612,63568,,,
38613,63569,,,
38614,63570,,,
38615,63571,,,
38616,63572,,,
38617,63573,,,
38618,63574,,,
38619,63575,,,
38620,63576,,,
38621,63577,,,
38622,63578,,,
38623,63579,,,
38624,63580,,,
38625,63581,,,
38626,63582,,,
38627,63583,,,
38628,63584,,,
38629,63585,,,
38630,63586,,,
38631,63587,,,
38632,63588,,,
38633,63589,,,
38634,63590,,,
38635,63591,,,
38636,63592,,,
38637,63593,,,
38638,63594,,,
38639,63595,,,
38640,63596,,,
38641,63597,,,
38642,63598,,,
38643,63599,,,
38644,63600,,,
38645,63601,,,
38646,63602,,,
38647,63603,,,
38648,63604,,,
38649,63605,,,
38650,63606,,,
38651,63607,,,
38652,63608,,,
38653,63609,,,
38654,63610,,,
38655,63611,,,
38656,63612,,,
38657,63613,,,
38658,63614,,,
38659,63615,,,
38660,63616,,,
38661,63617,,,
38662,63618,,,
38663,63619,,,
38664,63620,,,
38665,63621,,,
38666,63622,,,
38667,63623,,,
38668,63624,,,
38669,63625,,,
38670,63626,,,
38671,63627,,,
38672,63628,,,
38673,63629,,,
38674,63630,,,
38675,63631,,,
38676,63632,,,
38677,63633,,,
38678,63634,,,
38679,63635,,,
38680,63636,,,
38681,63637,,,
38682,63638,,,
38683,63639,,,
38684,63640,,,
38685,63641,,,
38686,63642,,,
38687,63643,,,
38688,63644,,,
38689,63645,,,
38690,63646,,,
38691,63647,,,
38692,63648,,,
38693,63649,,,
38694,63650,,,
38695,63651,,,
38696,63652,,,
38697,63653,,,
38698,63654,,,
38699,63655,,,
38700,63656,,,
38701,63657,,,
38702,63658,,,
38703,63659,,,
38704,63660,,,
38705,63661,,,
38706,63662,,,
38707,63663,,,
38708,63664,,,
38709,63665,,,
38710,63666,,,
38711,63667,,,
38712,63668,,,
38713,63669,,,
38714,63670,,,
38715,63671,,,
38716,63672,,,
38717,63673,,,
38718,63674,,,
38719,63675,,,
38720,63676,,,
38721,63677,,,
38722,63678,,,
38723,63679,,,
38724,63680,,,
38725,63681,,,
38726,63682,,,
38727,63683,,,
38728,63684,,,
38729,63685,,,
38730,63686,,,
38731,63687,,,
38732,63688,,,
38733,63689,,,
38734,63690,,,
38735,63691,,,
38736,63692,,,
38737,63693,,,
38738,63694,,,
38739,63695,,,
38740,63696,,,
38741,63697,,,
38742,63698,,,
38743,63699,,,
38744,63700,,,
38745,63701,,,
38746,63702,,,
38747,63703,,,
38748,63704,,,
38749,63705,,,
38750,63706,,,
38751,63707,,,
38752,63708,,,
38753,63709,,,
38754,63710,,,
38755,63711,,,
38756,63712,,,
38757,63713,,,
38758,63714,,,
38759,63715,,,
38760,63716,,,
38761,63717,,,
38762,63718,,,
38763,63719,,,
38764,63720,,,
38765,63721,,,
38766,63722,,,
38767,63723,,,
38768,63724,,,
38769,63725,,,
38770,63726,,,
38771,63727,,,
38772,63728,,,
38773,63729,,,
38774,63730,,,
38775,63731,,,
38776,63732,,,
38777,63733,,,
38778,63734,,,
38779,63735,,,
38780,63736,,,
38781,63737,,,
38782,63738,,,
38783,63739,,,
38784,63740,,,
38785,63741,,,
38786,63742,,,
38787,63743,,,
38788,63744,,,
38789,63745,,,
38790,63746,,,
38791,63747,,,
38792,63748,,,
38793,63749,,,
38794,63750,,,
38795,63751,,,
38796,63752,,,
38797,63753,,,
38798,63754,,,
38799,63755,,,
38800,63756,,,
38801,63757,,,
38802,63758,,,
38803,63759,,,
38804,63760,,,
38805,63761,,,
38806,63762,,,
38807,63763,,,
38808,63764,,,
38809,63765,,,
38810,63766,,,
38811,63767,,,
38812,63768,,,
38813,63769,,,
38814,63770,,,
38815,63771,,,
38816,63772,,,
38817,63773,,,
38818,63774,,,
38819,63775,,,
38820,63776,,,
38821,63777,,,
38822,63778,,,
38823,63779,,,
38824,63780,,,
38825,63781,,,
38826,63782,,,
38827,63783,,,
38828,63784,,,
38829,63785,,,
38830,63786,,,
38831,63787,,,
38832,63788,,,
38833,63789,,,
38834,63790,,,
38835,63791,,,
38836,63792,,,
38837,63793,,,
38838,63794,,,
38839,63795,,,
38840,63796,,,
38841,63797,,,
38842,63798,,,
38843,63799,,,
38844,63800,,,
38845,63801,,,
38846,63802,,,
38847,63803,,,
38848,63804,,,
38849,63805,,,
38850,63806,,,
38851,63807,,,
38852,63808,,,
38853,63809,,,
38854,63810,,,
38855,63811,,,
38856,63812,,,
38857,63813,,,
38858,63814,,,
38859,63815,,,
38860,63816,,,
38861,63817,,,
38862,63818,,,
38863,63819,,,
38864,63820,,,
38865,63821,,,
38866,63822,,,
38867,63823,,,
38868,63824,,,
38869,63825,,,
38870,63826,,,
38871,63827,,,
38872,63828,,,
38873,63829,,,
38874,63830,,,
38875,63831,,,
38876,63832,,,
38877,63833,,,
38878,63834,,,
38879,63835,,,
38880,63836,,,
38881,63837,,,
38882,63838,,,
38883,63839,,,
38884,63840,,,
38885,63841,,,
38886,63842,,,
38887,63843,,,
38888,63844,,,
38889,63845,,,
38890,63846,,,
38891,63847,,,
38892,63848,,,
38893,63849,,,
38894,63850,,,
38895,63851,,,
38896,63852,,,
38897,63853,,,
38898,63854,,,
38899,63855,,,
38900,63856,,,
38901,63857,,,
38902,63858,,,
38903,63859,,,
38904,63860,,,
38905,63861,,,
38906,63862,,,
38907,63863,,,
38908,63864,,,
38909,63865,,,
38910,63866,,,
38911,63867,,,
38912,63868,,,
38913,63869,,,
38914,63870,,,
38915,63871,,,
38916,63872,,,
38917,63873,,,
38918,63874,,,
38919,63875,,,
38920,63876,,,
38921,63877,,,
38922,63878,,,
38923,63879,,,
38924,63880,,,
38925,63881,,,
38926,63882,,,
38927,63883,,,
38928,63884,,,
38929,63885,,,
38930,63886,,,
38931,63887,,,
38932,63888,,,
38933,63889,,,
38934,63890,,,
38935,63891,,,
38936,63892,,,
38937,63893,,,
38938,63894,,,
38939,63895,,,
38940,63896,,,
38941,63897,,,
38942,63898,,,
38943,63899,,,
38944,63900,,,
38945,63901,,,
38946,63902,,,
38947,63903,,,
38948,63904,,,
38949,63905,,,
38950,63906,,,
38951,63907,,,
38952,63908,,,
38953,63909,,,
38954,63910,,,
38955,63911,,,
38956,63912,,,
38957,63913,,,
38958,63914,,,
38959,63915,,,
38960,63916,,,
38961,63917,,,
38962,63918,,,
38963,63919,,,
38964,63920,,,
38965,63921,,,
38966,63922,,,
38967,63923,,,
38968,63924,,,
38969,63925,,,
38970,63926,,,
38971,63927,,,
38972,63928,,,
38973,63929,,,
38974,63930,,,
38975,63931,,,
38976,63932,,,
38977,63933,,,
38978,63934,,,
38979,63935,,,
38980,63936,,,
38981,63937,,,
38982,63938,,,
38983,63939,,,
38984,63940,,,
38985,63941,,,
38986,63942,,,
38987,63943,,,
38988,63944,,,
38989,63945,,,
38990,63946,,,
38991,63947,,,
38992,63948,,,
38993,63949,,,
38994,63950,,,
38995,63951,,,
38996,63952,,,
38997,63953,,,
38998,63954,,,
38999,63955,,,
39000,63956,,,
39001,63957,,,
39002,63958,,,
39003,63959,,,
39004,63960,,,
39005,63961,,,
39006,63962,,,
39007,63963,,,
39008,63964,,,
39009,63965,,,
39010,63966,,,
39011,63967,,,
39012,63968,,,
39013,63969,,,
39014,63970,,,
39015,63971,,,
39016,63972,,,
39017,63973,,,
39018,63974,,,
39019,63975,,,
39020,63976,,,
39021,63977,,,
39022,63978,,,
39023,63979,,,
39024,63980,,,
39025,63981,,,
39026,63982,,,
39027,63983,,,
39028,63984,,,
39029,63985,,,
39030,63986,,,
39031,63987,,,
39032,63988,,,
39033,63989,,,
39034,63990,,,
39035,63991,,,
39036,63992,,,
39037,63993,,,
39038,63994,,,
39039,63995,,,
39040,63996,,,
39041,63997,,,
39042,63998,,,
39043,63999,,,
39044,64000,,,
39045,64001,,,
39046,64002,,,
39047,64003,,,
39048,64004,,,
39049,64005,,,
39050,64006,,,
39051,64007,,,
39052,64008,,,
39053,64009,,,
39054,64010,,,
39055,64011,,,
39056,64012,,,
39057,64013,,,
39058,64014,,,
39059,64015,,,
39060,64016,,,
39061,64017,,,
39062,64018,,,
39063,64019,,,
39064,64020,,,
39065,64021,,,
39066,64022,,,
39067,64023,,,
39068,64024,,,
39069,64025,,,
39070,64026,,,
39071,64027,,,
39072,64028,,,
39073,64029,,,
39074,64030,,,
39075,64031,,,
39076,64032,,,
39077,64033,,,
39078,64034,,,
39079,64035,,,
39080,64036,,,
39081,64037,,,
39082,64038,,,
39083,64039,,,
39084,64040,,,
39085,64041,,,
39086,64042,,,
39087,64043,,,
39088,64044,,,
39089,64045,,,
39090,64046,,,
39091,64047,,,
39092,64048,,,
39093,64049,,,
39094,64050,,,
39095,64051,,,
39096,64052,,,
39097,64053,,,
39098,64054,,,
39099,64055,,,
39100,64056,,,
39101,64057,,,
39102,64058,,,
39103,64059,,,
39104,64060,,,
39105,64061,,,
39106,64062,,,
39107,64063,,,
39108,64064,,,
39109,64065,,,
39110,64066,,,
39111,64067,,,
39112,64068,,,
39113,64069,,,
39114,64070,,,
39115,64071,,,
39116,64072,,,
39117,64073,,,
39118,64074,,,
39119,64075,,,
39120,64076,,,
39121,64077,,,
39122,64078,,,
39123,64079,,,
39124,64080,,,
39125,64081,,,
39126,64082,,,
39127,64083,,,
39128,64084,,,
39129,64085,,,
39130,64086,,,
39131,64087,,,
39132,64088,,,
39133,64089,,,
39134,64090,,,
39135,64091,,,
39136,64092,,,
39137,64093,,,
39138,64094,,,
39139,64095,,,
39140,64096,,,
39141,64097,,,
39142,64098,,,
39143,64099,,,
39144,64100,,,
39145,64101,,,
39146,64102,,,
39147,64103,,,
39148,64104,,,
39149,64105,,,
39150,64106,,,
39151,64107,,,
39152,64108,,,
39153,64109,,,
39154,64110,,,
39155,64111,,,
39156,64112,,,
39157,64113,,,
39158,64114,,,
39159,64115,,,
39160,64116,,,
39161,64117,,,
39162,64118,,,
39163,64119,,,
39164,64120,,,
39165,64121,,,
39166,64122,,,
39167,64123,,,
39168,64124,,,
39169,64125,,,
39170,64126,,,
39171,64127,,,
39172,64128,,,
39173,64129,,,
39174,64130,,,
39175,64131,,,
39176,64132,,,
39177,64133,,,
39178,64134,,,
39179,64135,,,
39180,64136,,,
39181,64137,,,
39182,64138,,,
39183,64139,,,
39184,64140,,,
39185,64141,,,
39186,64142,,,
39187,64143,,,
39188,64144,,,
39189,64145,,,
39190,64146,,,
39191,64147,,,
39192,64148,,,
39193,64149,,,
39194,64150,,,
39195,64151,,,
39196,64152,,,
39197,64153,,,
39198,64154,,,
39199,64155,,,
39200,64156,,,
39201,64157,,,
39202,64158,,,
39203,64159,,,
39204,64160,,,
39205,64161,,,
39206,64162,,,
39207,64163,,,
39208,64164,,,
39209,64165,,,
39210,64166,,,
39211,64167,,,
39212,64168,,,
39213,64169,,,
39214,64170,,,
39215,64171,,,
39216,64172,,,
39217,64173,,,
39218,64174,,,
39219,64175,,,
39220,64176,,,
39221,64177,,,
39222,64178,,,
39223,64179,,,
39224,64180,,,
39225,64181,,,
39226,64182,,,
39227,64183,,,
39228,64184,,,
39228,80471,,,
39229,64185,,,
39230,64186,,,
39231,64187,,,
39232,64188,,,
39233,64189,,,
39234,64190,,,
39235,64191,,,
39235,76231,,,
39235,76232,,,
39236,64192,,,
39237,64193,,,
39238,64194,,,
39239,64195,,,
39240,64196,,,
39241,64197,,,
39242,64198,,,
39243,64199,,,
39244,64200,,,
39245,64201,,,
39246,64202,,,
39247,64203,,,
39248,64204,,,
39249,64205,,,
39250,64206,,,
39251,64207,,,
39252,64208,,,
39253,64209,,,
39254,64210,,,
39255,64211,,,
39256,64212,,,
39257,64213,,,
39258,64214,,,
39259,64215,,,
39260,64216,,,
39261,64217,,,
39262,64218,,,
39263,64219,,,
39264,64220,,,
39265,64221,,,
39266,64222,,,
39267,64223,,,
39268,64224,,,
39269,64225,,,
39270,64226,,,
39271,64227,,,
39272,64228,,,
39273,64229,,,
39274,64230,,,
39275,64231,,,
39276,64232,,,
39277,64233,,,
39278,64234,,,
39279,64235,,,
39280,64236,,,
39281,64237,,,
39282,64238,,,
39283,64239,,,
39284,64240,,,
39285,64241,,,
39286,64242,,,
39287,64243,,,
39288,64244,,,
39289,64245,,,
39290,64246,,,
39291,64247,,,
39292,64248,,,
39293,64249,,,
39294,64250,,,
39295,64251,,,
39296,64252,,,
39297,64253,,,
39298,64254,,,
39299,64255,,,
39300,64256,,,
39301,64257,,,
39302,64258,,,
39303,64259,,,
39304,64260,,,
39305,64261,,,
39306,64262,,,
39307,64263,,,
39308,64264,,,
39309,64265,,,
39310,64266,,,
39311,64267,,,
39312,64268,,,
39313,64269,,,
39314,64270,,,
39315,64271,,,
39316,64272,,,
39317,64273,,,
39318,64274,,,
39319,64275,,,
39320,64276,,,
39321,64277,,,
39322,64278,,,
39323,64279,,,
39324,64280,,,
39325,64281,,,
39326,64282,,,
39327,64283,,,
39328,64284,,,
39329,64285,,,
39330,64286,,,
39331,64287,,,
39332,64288,,,
39333,64289,,,
39334,64290,,,
39335,64291,,,
39336,64292,,,
39337,64293,,,
39338,64294,,,
39339,64295,,,
39340,64296,,,
39341,64297,,,
39342,64298,,,
39343,64299,,,
39344,64300,,,
39345,64301,,,
39346,64302,,,
39347,64303,,,
39348,64304,,,
39349,64305,,,
39350,64306,,,
39351,64307,,,
39352,64308,,,
39353,64309,,,
39354,64310,,,
39355,64311,,,
39356,64312,,,
39357,64313,,,
39358,64314,,,
39359,64315,,,
39360,64316,,,
39361,64317,,,
39362,64318,,,
39363,64319,,,
39364,64320,,,
39365,64321,,,
39366,64322,,,
39367,64323,,,
39368,64324,,,
39369,64325,,,
39370,64326,,,
39371,64327,,,
39372,64328,,,
39373,64329,,,
39374,64330,,,
39375,64331,,,
39376,64332,,,
39377,64333,,,
39378,64334,,,
39379,64335,,,
39380,64336,,,
39381,64337,,,
39382,64338,,,
39383,64339,,,
39384,64340,,,
39385,64341,,,
39386,64342,,,
39387,64343,,,
39388,64344,,,
39389,64345,,,
39390,64346,,,
39391,64347,,,
39392,64348,,,
39393,64349,,,
39394,64350,,,
39395,64351,,,
39396,64352,,,
39397,64353,,,
39398,64354,,,
39399,64355,,,
39400,64356,,,
39401,64357,,,
39402,64358,,,
39403,64359,,,
39404,64360,,,
39405,64361,,,
39406,64362,,,
39407,64363,,,
39408,64364,,,
39409,64365,,,
39410,64366,,,
39411,64367,,,
39412,64368,,,
39413,64369,,,
39414,64370,,,
39415,64371,,,
39416,64372,,,
39417,64373,,,
39418,64374,,,
39419,64375,,,
39420,64376,,,
39421,64377,,,
39422,64378,,,
39423,64379,,,
39424,64380,,,
39425,64381,,,
39426,64382,,,
39427,64383,,,
39428,64384,,,
39429,64385,,,
39430,64386,,,
39431,64387,,,
39432,64388,,,
39433,64389,,,
39434,64390,,,
39435,64391,,,
39436,64392,,,
39437,64393,,,
39438,64394,,,
39439,64395,,,
39440,64396,,,
39441,64397,,,
39442,64398,,,
39443,64399,,,
39444,64400,,,
39445,64401,,,
39446,64402,,,
39447,64403,,,
39448,64404,,,
39449,64405,,,
39450,64406,,,
39451,64407,,,
39452,64408,,,
39453,64409,,,
39454,64410,,,
39455,64411,,,
39456,64412,,,
39457,64413,,,
39458,64414,,,
39459,64415,,,
39460,64416,,,
39461,64417,,,
39462,64418,,,
39463,64419,,,
39464,64420,,,
39465,64421,,,
39466,64422,,,
39467,64423,,,
39468,64424,,,
39469,64425,,,
39470,64426,,,
39471,64427,,,
39472,64428,,,
39473,64429,,,
39474,64430,,,
39475,64431,,,
39476,64432,,,
39477,64433,,,
39478,64434,,,
39479,64435,,,
39480,64436,,,
39481,64437,,,
39482,64438,,,
39483,64439,,,
39484,64440,,,
39485,64441,,,
39486,64442,,,
39487,64443,,,
39488,64444,,,
39489,64445,,,
39490,64446,,,
39491,64447,,,
39492,64448,,,
39493,64449,,,
39494,64450,,,
39495,64451,,,
39496,64452,,,
39497,64453,,,
39498,64454,,,
39499,64455,,,
39500,64456,,,
39501,64457,,,
39502,64458,,,
39503,64459,,,
39504,64460,,,
39505,64461,,,
39506,64462,,,
39507,64463,,,
39508,64464,,,
39509,64465,,,
39510,64466,,,
39511,64467,,,
39512,64468,,,
39513,64469,,,
39514,64470,,,
39515,64471,,,
39516,64472,,,
39517,64473,,,
39518,64474,,,
39519,64475,,,
39520,64476,,,
39521,64477,,,
39522,64478,,,
39523,64479,,,
39524,64480,,,
39525,64481,,,
39526,64482,,,
39527,64483,,,
39528,64484,,,
39529,64485,,,
39530,64486,,,
39531,64487,,,
39532,64488,,,
39533,64489,,,
39534,64490,,,
39535,64491,,,
39536,64492,,,
39537,64493,,,
39538,64494,,,
39539,64495,,,
39540,64496,,,
39541,64497,,,
39542,64498,,,
39543,64499,,,
39544,64500,,,
39545,64501,,,
39546,64502,,,
39547,64503,,,
39548,64504,,,
39549,64505,,,
39550,64506,,,
39551,64507,,,
39552,64508,,,
39553,64509,,,
39554,64510,,,
39555,64511,,,
39556,64512,,,
39557,64513,,,
39558,64514,,,
39559,64515,,,
39560,64516,,,
39561,64517,,,
39562,64518,,,
39563,64519,,,
39564,64520,,,
39565,64521,,,
39566,64522,,,
39567,64523,,,
39568,64524,,,
39569,64525,,,
39570,64526,,,
39571,64527,,,
39572,64528,,,
39573,64529,,,
39574,64530,,,
39575,64531,,,
39576,64532,,,
39577,64533,,,
39578,64534,,,
39579,64535,,,
39580,64536,,,
39581,64537,,,
39582,64538,,,
39583,64539,,,
39584,64540,,,
39585,64541,,,
39586,64542,,,
39587,64543,,,
39588,64544,,,
39589,64545,,,
39590,64546,,,
39591,64547,,,
39592,64548,,,
39593,64549,,,
39594,64550,,,
39595,64551,,,
39596,64552,,,
39597,64553,,,
39598,64554,,,
39599,64555,,,
39600,64556,,,
39601,64557,,,
39602,64558,,,
39603,64559,,,
39604,64560,,,
39605,64561,,,
39606,64562,,,
39607,64563,,,
39608,64564,,,
39609,64565,,,
39610,64566,,,
39611,64567,,,
39612,64568,,,
39613,64569,,,
39614,64570,,,
39615,64571,,,
39616,64572,,,
39617,64573,,,
39618,64574,,,
39619,64575,,,
39620,64576,,,
39621,64577,,,
39622,64578,,,
39623,64579,,,
